# arcade-merge-cards reviewed pairs
nds	sudokugridmaster	sudokuds	art	# Sudoku Gridmaster => Sudoku DS
nds	sudokumaster	sudokuds	art	# Sudoku Master => Sudoku DS
nds	texasholdempokerpack	texasholdempoker	art	# Texas Hold 'Em Poker Pack => Texas Hold 'Em Poker
nds	thinktrainingfuerdenkopfthinkagain	thinkagain	art	# Think - Training fuer den Kopf - Think Again => Think Again
nds	tierliebegrossgeschriebenhaustierarzt	tierliebegrossgeschrieben	art	# Tierliebe Gross Geschrieben - Haustierarzt => Tierliebe Gross Geschrieben
nds	tigerz	petzwildanimalstigerz	art	# Tigerz => Petz Wild Animals - Tigerz
nes	gooniesiifratellisaigonochousen	gooniesii	art	# Goonies II, The - Fratelli Saigo no Chousen => The Goonies II
nes	shuangying	doublestrikeaerialattackforce	art	# Shuang Ying => Double Strike - Aerial Attack Force
nes	specialtagteamprowrestling	tagteamprowrestling	art	# Special Tag Team Pro Wrestling => Tag Team Pro-Wrestling
nes	weilaixiaozi	metalfighter	art	# Wei Lai Xiao Zi => Metal Fighter
ngpc	neocherrymastercolorrealcasinoseries	neocherrymasterrealcasinoseries	art	# Neo Cherry Master Color - Real Casino Series => Neo Cherry Master - Real Casino Series
ngpc	pockettenniscolorpocketsportsseries	pockettennispocketsportsseries	art	# Pocket Tennis Color - Pocket Sports Series => Pocket Tennis - Pocket Sports Series
ngpc	shouginotatsujincolor	shouginotatsujin	art	# Shougi no Tatsujin Color => Shougi no Tatsujin
ps1	dominokunwotomenaidenoonecanstopmrdomino	noonecanstopmrdomino	art	# Domino-Kun Wo Tomenaide - No One Can Stop Mr. Domino => No One Can Stop Mr. Domino
ps1	irritatingstick	irritatingstickdenryuuirairaboureturns	art	# Irritating Stick => Irritating Stick - Denryuu Iraira Bou Returns
ps1	superrobottaisenalphagaidenpremiumedition	superrobottaisenalphagaidenshokaigenteiban	art	# Super Robot Taisen Alpha Gaiden - Premium Edition => Super Robot Taisen Alpha Gaiden - Shokai Genteiban
segacd	ccmusicfactory	powerfactoryfeaturingccmusicfactory	art	# C+c Music Factory => Power Factory Featuring C+c Music Factory
segacd	comptonsinteractiveencyclopediav201r	comptonsinteractiveencyclopedia	art	# Compton's Interactive Encyclopedia V2.01r => Compton's Interactive Encyclopedia
segacd	comptonsinteractiveencyclopediav201s	comptonsinteractiveencyclopedia	art	# Compton's Interactive Encyclopedia V2.01s => Compton's Interactive Encyclopedia
segacd	sandiegozoopresentsanimalsmultimediaexperience	sandiegozoopresentsanimals	art	# San Diego Zoo Presents the Animals!, the - A Multimedia Experience => The San Diego Zoo Presents... the Animals!
segacd	segaclassicarcadecollection	segaclassicsarcadecollection	art	# Sega Classic Arcade Collection => Sega Classics Arcade Collection
sms	bobblebobble	bubblebobble	art	# Bobble Bobble => Bubble Bobble
sms	golvellius	maougolvellius	art	# Golvellius => Maou Golvellius
sms	vampire	masterofdarkness	art	# Vampire => Master of Darkness
snes	katouhifumikudanshougiclub	shougiclub	art	# Katou Hifumi Kudan - Shougi Club => Shougi Club
snes	x	rockmanx	art	# X => Rockman X
snes	ysvexpert	ysvushinawaretasunanomiyakokefin	art	# Ys V - Expert => Ys V - Ushinawareta Suna no Miyako Kefin
