# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept[	pending_join=<sid>,…]
S10697	Legion of Super-Heroes v6 (2010)	run=-	P-004.jsonl	new
S98213	Legion of Super-Heroes v3 (1984)	run=-	P-004.jsonl	new
S102729	Aliens vs. Predator Omnibus (2007)	run={"cv": 19078, "gcd": 26704}	P-004.jsonl	new
S102837	Revolution (2016)	run={"cv": 94219, "gcd": 106682}	P-004.jsonl	new
S102838	Revolution: Heroes (2017)	run={"cv": 99417, "gcd": 159374}	P-004.jsonl	new
S102843	Scary Christmas 2 (2021)	run={"gcd": 201277}	P-004.jsonl	new
S102844	Scary Christmas 3 (2022)	run={"gcd": 193931}	P-004.jsonl	new
S102845	Scary Christmas 4 (2023)	run={"gcd": 232847}	P-004.jsonl	new
S102846	Scary Christmas V: Killer Claus (2024)	run={"cv": 161638, "gcd": 218652}	P-004.jsonl	new
S17949	The Amazing World of Gumball OGN - Midsummer Nightmare	run=-	P-004.jsonl	new
S102861	The Amazing World of Gumball: Scrimmage Scramble (2018)	run={"cv": 109305}	P-004.jsonl	new
S102862	The Amazing World of Gumball: Spring Break Smash (2019)	run={"cv": 117042, "gcd": 216020}	P-004.jsonl	new
S102863	The Amazing World of Gumball: Tunnel Kingdom (2018)	run={"cv": 113215}	P-004.jsonl	new
S102754	Dark Tower: The Gunslinger - The Little Sisters of Eluria (2011)	run={"cv": 37406, "gcd": 53914}	P-004.jsonl	new
S102753	Dark Tower: The Gunslinger - The Battle of Tull (2011)	run={"cv": 41365, "gcd": 59096}	P-004.jsonl	new
S102756	Dark Tower: The Gunslinger - The Way Station (2012)	run={"cv": 45071, "gcd": 62854}	P-004.jsonl	new
S102755	Dark Tower: The Gunslinger - The Man in Black (2012)	run={"cv": 49876, "gcd": 66415}	P-004.jsonl	new
S102833	Overkill: Witchblade/Aliens/Darkness/Predator (2000)	run={"cv": 20811, "gcd": 47833}	P-004.jsonl	new
S3942	Claws	run=-	P-004.jsonl	new
S102788	I (heart) Marvel: Masked Intentions (2006)	run={"cv": 50788, "gcd": 17059}	P-004.jsonl	new
S102789	I (heart) Marvel: My Mutant Heart (2006)	run={"cv": 50789, "gcd": 17206}	P-004.jsonl	new
S102790	I (heart) Marvel: Outlaw Love (2006)	run={"cv": 50787, "gcd": 17205}	P-004.jsonl	new
S102791	I (heart) Marvel: Web of Romance (2006)	run={"cv": 50786, "gcd": 17203}	P-004.jsonl	new
S102792	Ice Age: Past, Presents, and Future (2012)	run={"cv": 53347, "gcd": 158736}	P-004.jsonl	new
S102793	Ice Age: Playing Favorites (2012)	run={"cv": 58373, "gcd": 215644}	P-004.jsonl	new
S102794	Ice Age: The Hidden Treasure (2013)	run={"cv": 59375, "gcd": 215643}	P-004.jsonl	new
S102795	Ice Age: Where There's Thunder (2012)	run={"cv": 57047, "gcd": 215642}	P-004.jsonl	new
S102801	Joker's Asylum: Penguin (2008)	run={"cv": 22285, "gcd": 31285}	P-004.jsonl	new
S102802	Joker's Asylum: Poison Ivy (2008)	run={"cv": 22259, "gcd": 31334}	P-004.jsonl	new
S102803	Joker's Asylum: Scarecrow (2008)	run={"cv": 33803, "gcd": 31373}	P-004.jsonl	new
S102804	Joker's Asylum: Two-Face (2008)	run={"cv": 22402, "gcd": 31432}	P-004.jsonl	new
S102817	Marvel Romance Redux: Guys & Dolls (2006)	run={"cv": 35956, "gcd": 17399}	P-004.jsonl	new
S102818	Marvel Romance Redux: I Should Have Been a Blonde (2006)	run={"cv": 93118, "gcd": 17767}	P-004.jsonl	new
S102819	Marvel Romance Redux: Love Is a Four-Letter Word (2006)	run={"cv": 22155, "gcd": 18429}	P-004.jsonl	new
S102820	Marvel Romance Redux: Restraining Orders Are for Other Girls (2006)	run={"cv": 56670, "gcd": 17500}	P-004.jsonl	new
S102821	Marvel Super Hero Adventures: Captain Marvel - First Day of School (2018)	run={"cv": 113717, "gcd": 129802}	P-004.jsonl	new
S102822	Marvel Super Hero Adventures: Ms. Marvel and the Teleporting Dog (2018)	run={"cv": 112328, "gcd": 126963}	P-004.jsonl	new
S102823	Marvel Super Hero Adventures: The Spider-Doctor (2018)	run={"cv": 111146, "gcd": 125304}	P-004.jsonl	new
S102824	Marvel Super Hero Adventures: Webs and Arrows and Ants, Oh My! (2018)	run={"cv": 111832, "gcd": 126250}	P-004.jsonl	new
S102813	Marvel Monograph: The Art of Arthur Adams - X-Men (2020)	run={"cv": 125359}	P-004.jsonl	new
S102814	Marvel Monograph: The Art of Chris Bachalo (2020)	run={"cv": 125672}	P-004.jsonl	new
S102815	Marvel Monograph: The Art of Ed McGuinness - Deadpool & His Amazing Friends (2019)	run={"cv": 123414}	P-004.jsonl	new
S102816	Marvel Monograph: The Art of Sara Pichelli (2019)	run={"cv": 121902}	P-004.jsonl	new
S102825	Marvel's Avengers: Black Widow (2020)	run={"cv": 126016, "gcd": 176108}	P-004.jsonl	new
S102826	Marvel's Avengers: Captain America (2020)	run={"cv": 125810, "gcd": 157635}	P-004.jsonl	new
S102827	Marvel's Avengers: Hulk (2020)	run={"cv": 124820, "gcd": 155700}	P-004.jsonl	new
S102828	Marvel's Avengers: Thor (2020)	run={"cv": 124123, "gcd": 154504}	P-004.jsonl	new
S102834	Ozma of Oz (2011)	run={"cv": 36477, "gcd": 53091}	P-004.jsonl	new
S102771	Dorothy & the Wizard in Oz (2011)	run={"cv": 43206, "gcd": 61191}	P-004.jsonl	new
S102839	Road to Oz (2012)	run={"cv": 51870, "gcd": 68381}	P-004.jsonl	new
S102865	The Emerald City of Oz (2013)	run={"cv": 64686, "gcd": 75236}	P-004.jsonl	new
S102850	Secret Warps: Weapon Hex Annual (2019)	run={"cv": 120136, "gcd": 148688}	P-004.jsonl	new
S102848	Secret Warps: Ghost Panther Annual (2019)	run={"cv": 120240, "gcd": 148834}	P-004.jsonl	new
S102847	Secret Warps: Arachknight Annual (2019)	run={"cv": 120322, "gcd": 149036}	P-004.jsonl	new
S102849	Secret Warps: Iron Hammer Annual (2019)	run={"cv": 120411, "gcd": 149322}	P-004.jsonl	new
S102875	Wastelanders: Hawkeye (2022)	run={"cv": 140535, "gcd": 180099}	P-004.jsonl	new
S102876	Wastelanders: Star-Lord (2022)	run={"cv": 140641, "gcd": 180246}	P-004.jsonl	new
S102874	Wastelanders: Doom (2022)	run={"cv": 140789, "gcd": 180617}	P-004.jsonl	new
S102873	Wastelanders: Black Widow (2022)	run={"cv": 141179, "gcd": 186957}	P-004.jsonl	new
S102752	DC Sneak Peek: Green Lantern (2015)	run={"cv": 81811}	P-004.jsonl	new
S102780	Green Lantern: Fractured Spectrum (2025)	run={"cv": 162010, "gcd": 218723}	P-004.jsonl	new
S102779	Green Lantern/Green Arrow: World's Finest Special (2025)	run={"cv": 161693, "gcd": 218574}	P-004.jsonl	new
S102878	What If? Infinity - Guardians of the Galaxy (2015)	run={"cv": 85456, "gcd": 93292}	P-004.jsonl	new
S102879	What If? Infinity - Inhumans (2015)	run={"cv": 85150, "gcd": 92887}	P-004.jsonl	new
S102880	What If? Infinity - Thanos (2015)	run={"cv": 85151, "gcd": 92891}	P-004.jsonl	new
S21498	What If Infinity - X-Men	run=-	P-004.jsonl	new
S102881	Women of Marvel (2022)	run={"cv": 141841, "gcd": 182663}	P-004.jsonl	new
S102882	Women of Marvel (2023)	run={"cv": 148963, "gcd": 198186}	P-004.jsonl	new
S102883	Women of Marvel (2024)	run={"cv": 157038, "gcd": 209408}	P-004.jsonl	new
S102872	Warren Ellis' Blackgas 2 (2006)	run={"cv": 18048}	P-004.jsonl	new
S102741	Broken Gargoyles: Sin and Virtue (2021)	run={"cv": 137214, "gcd": 184343}	P-004.jsonl	new
S102742	Canto & the Clockwork Fairies (2020)	run={"cv": 128933, "gcd": 162139}	P-004.jsonl	new
S102746	Clive Barker's Hellraiser: The Dark Watch (2013)	run={"cv": 57557, "gcd": 72259}	P-004.jsonl	new
S102747	Cochlea & Eustachia (2014)	run={"cv": 78574, "gcd": 84947}	P-004.jsonl	new
S102751	Crypt of Shadows (2023)	run={"cv": 154196, "gcd": 205052}	P-004.jsonl	new
S102749	Crypt of Shadows (2019)	run={"cv": 116699, "gcd": 138276}	P-004.jsonl	new
S102750	Crypt of Shadows (2022)	run={"cv": 145615, "gcd": 191344}	P-004.jsonl	new
S64541	Deadpool (2008)	run=-	P-004.jsonl	new
S102758	Deadpool #900 (2009)	run=-	P-004.jsonl	new
S102757	Deadpool #1000 (2010)	run={"gcd": 52109}	P-004.jsonl	new
S102760	Deadpool by Kelly Thompson (2023)	run={"cv": 149631, "gcd": 197838}	P-004.jsonl	new
S102772	Dune: House Harkonnen (2023)	run={"cv": 147496, "gcd": 195266}	P-004.jsonl	new
S102781	Grimm Tales of Terror 2016 Holiday Special (2016)	run={"cv": 96142, "gcd": 110198}	P-004.jsonl	new
S102782	Grimm Tales of Terror 2018 Halloween Special (2018)	run={"cv": 113478, "gcd": 129365}	P-004.jsonl	new
S102783	Grimm Tales of Terror Special Edition (2017)	run={"cv": 100162, "gcd": 115488}	P-004.jsonl	new
S102796	Impaler v2 (2008)	run={"cv": 24953, "gcd": 63587}	P-004.jsonl	new
S102810	Killbox: Chicago (2017)	run={"cv": 102313, "gcd": 115280}	P-004.jsonl	new
S102835	Plastic (2017)	run={"cv": 100832, "gcd": 113623}	P-004.jsonl	new
S99605	S.H.I.E.L.D v1 (2010)	run=-	P-004.jsonl	new
S102842	S.H.I.E.L.D. by Steranko: The Complete Collection (2013)	run={"gcd": 78543}	P-004.jsonl	new
S102841	S.H.I.E.L.D. by Lee & Kirby: The Complete Collection (2015)	run={"cv": 85052, "gcd": 92741}	P-004.jsonl	new
S102852	Skyward (2013)	run={"cv": 65933, "gcd": 76110}	P-004.jsonl	new
S16050	Spider-Gwen - The Ghost-Spider	run=-	P-004.jsonl	new
S102855	Star Trek III: The Search for Spock (1984)	run=-	P-004.jsonl	new
S102856	Star Trek IV: The Voyage Home (1986)	run=-	P-004.jsonl	new
S102857	Star Trek V: The Final Frontier (1989)	run={"cv": 27688}	P-004.jsonl	new
S102858	Star Trek VI: The Undiscovered Country (1991)	run={"cv": 19575, "gcd": 4213}	P-004.jsonl	new
S102854	Star Trek #400 (2022)	run={"gcd": 188900}	P-004.jsonl	new
S65741	Star Wars: Doctor Aphra (2016)	run=-	P-004.jsonl	new
S68210	The Michael Moorcock Library - The Chronicles of Corum	run=-	P-004.jsonl	new
S19116	The Michael Moocock Library (2015) v15 - Michael Moorcock's Multiverse, Volume 1	run=-	P-004.jsonl	new
S102867	The Michael Moorcock Library: Elric - The Eternal Champion Collection (2021)	run={"gcd": 197193}	P-004.jsonl	new
S102868	Ultimate Black Panther (2024)	run={"cv": 156647, "gcd": 208771}	P-004.jsonl	new
S102884	Zero (1991)	run={"cv": 58139}	P-004.jsonl	new
S102809	Karl the Viking (2022)	run={"cv": 146917}	P-004.jsonl	new
S102724	Age of X-Man: Apocalypse and the X-Tracts (2019)	run={"cv": 117569, "gcd": 142246}	P-004.jsonl	new
S102725	Age of X-Man: NextGen (2019)	run={"cv": 117041, "gcd": 140246}	P-004.jsonl	new
S102726	Age of X-Man: Prisoner X (2019)	run={"cv": 117431, "gcd": 141716}	P-004.jsonl	new
S102727	Age of X-Man: The Amazing Nightcrawler (2019)	run={"cv": 117190, "gcd": 140626}	P-004.jsonl	new
S102728	Age of X-Man: X-Tremists (2019)	run={"cv": 117339, "gcd": 141111}	P-004.jsonl	new
S5749	Doom 2099	run=-	P-004.jsonl	new
S94684	Punisher v11 (2016)	run=-	P-004.jsonl	new
S20625	Ultimate Vision	run=-	P-004.jsonl	new
S102864	The Complete American Gods (2023)	run={"gcd": 205562}	P-004.jsonl	new
S102730	Ashes (2023)	run={"gcd": 196655}	P-004.jsonl	new
S102743	Captain Midnight Archives (2013)	run={"cv": 69557, "gcd": 77942}	P-004.jsonl	new
S102762	Deadworld: Frozen Over (2007)	run={"cv": 23010, "gcd": 47672}	P-004.jsonl	new
S102761	Deadworld: Chronicles (2008)	run={"cv": 75205, "gcd": 210998}	P-004.jsonl	new
S102763	Deadworld: Requiem for the World (2005)	run={"cv": 76148, "gcd": 211032}	P-004.jsonl	new
S102764	Deadworld: Slaughterhouse (2008)	run={"cv": 23533, "gcd": 47705}	P-004.jsonl	new
S102765	Deadworld: The Last Siesta (2011)	run={"cv": 75600, "gcd": 210969}	P-004.jsonl	new
S102870	Voices from the Deadworld (2012)	run={"cv": 77506, "gcd": 211281}	P-004.jsonl	new
S102775	Giant-Size Fantastic Four (1974)	run={"cv": 2683, "gcd": 2169}	P-004.jsonl	new
S2233	Batman: Gotham Knights	run=-	P-004.jsonl	new
S102784	Gun Honey (2021)	run={"cv": 139282, "gcd": 176804}	P-004.jsonl	new
S102785	Gun Honey: Blood for Blood (2022)	run={"cv": 144801, "gcd": 188775}	P-004.jsonl	new
S8504	Heat Seeker: Combustion (2024)	run=-	P-004.jsonl	new
S102774	Fraggle Rock v2 (2011)	run={"cv": 38606, "gcd": 55869}	P-004.jsonl	new
S102851	Seeds of Anxiety (2004)	run=-	P-004.jsonl	new
S1431	moved out -> S1436 "Astro City Metrobook Book"; S102733 "Astro City Special (2004)"; S102734 "Astro City: That Was Then... Special (2022)"; S102731 "Astro City / Arrowsmith Flip Book (2004)"	run=-	P-004.jsonl	kept
S2425	moved out -> S102736 "Ben 10: For Science! (2019)"; S102737 "Ben 10: Mecha Madness (2019)"; S102739 "Ben 10: The Manchester Mystery (2020)"; S102738 "Ben 10: The Creature from Serenity Shore (2020)"	run=-	P-004.jsonl	kept
S3181	moved out -> S102740 "Britannia: The Great Fire of Rome (2024)"	run=-	P-004.jsonl	kept
S3644	moved out -> S102744 "Casanova: Acedia (2015)"	run=-	P-004.jsonl	kept
S5571	moved out -> S102767 "Divinity II (2016)"; S102769 "Divinity III: Stalinverse (2016)"; S102768 "Divinity III: Heroes of the Glorious Stalinverse (2017)"; S102766 "Divinity #0 (2017)"	run=-	P-004.jsonl	kept
S5728	moved out -> S102871 "Walt Disney's Donald Duck (1952)"	run=-	P-004.jsonl	kept
S5963	moved out -> S102773 "E-Ratic (2020)"	run=-	P-004.jsonl	kept
S7792	moved out -> S4323 "Creepy Creatures"; S102776 "Goosebumps: Download and Die (2018)"; S102777 "Goosebumps: Horrors of the Witch House (2019)"; S102778 "Goosebumps: Secrets of the Swamp (2020)"	run=-	P-004.jsonl	kept
S8477	moved out -> S102786 "He-Man and the Lost Dragon (1986)"	run=-	P-004.jsonl	kept
S9908	moved out -> S102797 "John Carpenter Presents Storm Kids: Fetch (2023)"; S102798 "John Carpenter Presents Storm Kids: Hyperbreed (2020)"; S102799 "John Carpenter Presents Storm Kids: Monica Bleue - A Werewolf Story (2019)"; S102800 "John Carpenter Presents Storm Kids: The Grimms Town Terror Tales - Rise of the Candy Creeper (2021)"	run=-	P-004.jsonl	kept
S10202	moved out -> S102805 "Justice Leagues: Justice League of Aliens (2001)"; S102806 "Justice Leagues: Justice League of Amazons (2001)"; S102807 "Justice Leagues: Justice League of Arkham (2001)"; S102808 "Justice Leagues: Justice League of Atlantis (2001)"	run=-	P-004.jsonl	kept
S10424	moved out -> S102811 "Kirby: Genesis (2011)"	run=-	P-004.jsonl	kept
S13476	moved out -> S13477 "Outsiders: Five of a Kind: Katana/Shazam"; S13478 "Outsiders: Five of a Kind: Martian Manhunter/Thunder"; S13479 "Outsiders: Five of a Kind: Metamorpho/Aquaman"; S13481 "Outsiders: Five of a Kind: Wonder Woman/Grace"	run=-	P-004.jsonl	kept	pending_join=13480
S10690	moved out -> S10697 "Legion of Super-Heroes v6 (2010)"; S98213 "Legion of Super-Heroes v3 (1984)"	run=-	P-004.jsonl	kept	pending_join=98212
S14065	moved out -> S102729 "Aliens vs. Predator Omnibus (2007)"	run=-	P-004.jsonl	kept
S14637	moved out -> S102837 "Revolution (2016)"; S102838 "Revolution: Heroes (2017)"	run=-	P-004.jsonl	kept
S15143	moved out -> S102843 "Scary Christmas 2 (2021)"; S102844 "Scary Christmas 3 (2022)"; S102845 "Scary Christmas 4 (2023)"; S102846 "Scary Christmas V: Killer Claus (2024)"	run=-	P-004.jsonl	kept
S17947	moved out -> S17949 "The Amazing World of Gumball OGN - Midsummer Nightmare"; S102861 "The Amazing World of Gumball: Scrimmage Scramble (2018)"; S102862 "The Amazing World of Gumball: Spring Break Smash (2019)"; S102863 "The Amazing World of Gumball: Tunnel Kingdom (2018)"	run=-	P-004.jsonl	kept
S18351	moved out -> S102754 "Dark Tower: The Gunslinger - The Little Sisters of Eluria (2011)"; S102753 "Dark Tower: The Gunslinger - The Battle of Tull (2011)"; S102756 "Dark Tower: The Gunslinger - The Way Station (2012)"; S102755 "Dark Tower: The Gunslinger - The Man in Black (2012)"	run=-	P-004.jsonl	kept
S21742	moved out -> S102833 "Overkill: Witchblade/Aliens/Darkness/Predator (2000)"	run=-	P-004.jsonl	kept
S21870	moved out -> S3942 "Claws"	run=-	P-004.jsonl	kept
S23549	moved out -> S102788 "I (heart) Marvel: Masked Intentions (2006)"; S102789 "I (heart) Marvel: My Mutant Heart (2006)"; S102790 "I (heart) Marvel: Outlaw Love (2006)"; S102791 "I (heart) Marvel: Web of Romance (2006)"	run=-	P-004.jsonl	kept
S23555	moved out -> S102792 "Ice Age: Past, Presents, and Future (2012)"; S102793 "Ice Age: Playing Favorites (2012)"; S102794 "Ice Age: The Hidden Treasure (2013)"; S102795 "Ice Age: Where There's Thunder (2012)"	run=-	P-004.jsonl	kept
S23583	moved out -> S102801 "Joker's Asylum: Penguin (2008)"; S102802 "Joker's Asylum: Poison Ivy (2008)"; S102803 "Joker's Asylum: Scarecrow (2008)"; S102804 "Joker's Asylum: Two-Face (2008)"	run=-	P-004.jsonl	kept
S23664	moved out -> S102817 "Marvel Romance Redux: Guys & Dolls (2006)"; S102818 "Marvel Romance Redux: I Should Have Been a Blonde (2006)"; S102819 "Marvel Romance Redux: Love Is a Four-Letter Word (2006)"; S102820 "Marvel Romance Redux: Restraining Orders Are for Other Girls (2006)"	run=-	P-004.jsonl	kept
S23665	moved out -> S102821 "Marvel Super Hero Adventures: Captain Marvel - First Day of School (2018)"; S102822 "Marvel Super Hero Adventures: Ms. Marvel and the Teleporting Dog (2018)"; S102823 "Marvel Super Hero Adventures: The Spider-Doctor (2018)"; S102824 "Marvel Super Hero Adventures: Webs and Arrows and Ants, Oh My! (2018)"	run=-	P-004.jsonl	kept
S24297	moved out -> S102813 "Marvel Monograph: The Art of Arthur Adams - X-Men (2020)"; S102814 "Marvel Monograph: The Art of Chris Bachalo (2020)"; S102815 "Marvel Monograph: The Art of Ed McGuinness - Deadpool & His Amazing Friends (2019)"; S102816 "Marvel Monograph: The Art of Sara Pichelli (2019)"	run=-	P-004.jsonl	kept
S24299	moved out -> S102825 "Marvel's Avengers: Black Widow (2020)"; S102826 "Marvel's Avengers: Captain America (2020)"; S102827 "Marvel's Avengers: Hulk (2020)"; S102828 "Marvel's Avengers: Thor (2020)"	run=-	P-004.jsonl	kept
S24302	moved out -> S102834 "Ozma of Oz (2011)"; S102771 "Dorothy & the Wizard in Oz (2011)"; S102839 "Road to Oz (2012)"; S102865 "The Emerald City of Oz (2013)"	run=-	P-004.jsonl	kept
S24305	moved out -> S102850 "Secret Warps: Weapon Hex Annual (2019)"; S102848 "Secret Warps: Ghost Panther Annual (2019)"; S102847 "Secret Warps: Arachknight Annual (2019)"; S102849 "Secret Warps: Iron Hammer Annual (2019)"	run=-	P-004.jsonl	kept
S24316	moved out -> S102875 "Wastelanders: Hawkeye (2022)"; S102876 "Wastelanders: Star-Lord (2022)"; S102874 "Wastelanders: Doom (2022)"; S102873 "Wastelanders: Black Widow (2022)"	run=-	P-004.jsonl	kept
S35332	moved out -> S102752 "DC Sneak Peek: Green Lantern (2015)"; S102780 "Green Lantern: Fractured Spectrum (2025)"; S102779 "Green Lantern/Green Arrow: World's Finest Special (2025)"	run=-	P-004.jsonl	kept
S36688	moved out -> S102878 "What If? Infinity - Guardians of the Galaxy (2015)"; S102879 "What If? Infinity - Inhumans (2015)"; S102880 "What If? Infinity - Thanos (2015)"; S21498 "What If Infinity - X-Men"	run=-	P-004.jsonl	kept
S58662	moved out -> S102881 "Women of Marvel (2022)"; S102882 "Women of Marvel (2023)"; S102883 "Women of Marvel (2024)"	run=-	P-004.jsonl	kept
S1735	moved out -> S102872 "Warren Ellis' Blackgas 2 (2006)"	run=-	P-004.jsonl	kept
S3188	moved out -> S102741 "Broken Gargoyles: Sin and Virtue (2021)"	run=-	P-004.jsonl	kept
S3383	moved out -> S102742 "Canto & the Clockwork Fairies (2020)"	run=-	P-004.jsonl	kept
S3962	moved out -> S102746 "Clive Barker's Hellraiser: The Dark Watch (2013)"	run=-	P-004.jsonl	kept
S4005	moved out -> S102747 "Cochlea & Eustachia (2014)"	run=-	P-004.jsonl	kept
S4436	moved out -> S102751 "Crypt of Shadows (2023)"; S102749 "Crypt of Shadows (2019)"; S102750 "Crypt of Shadows (2022)"	run=-	P-004.jsonl	kept
S5080	moved out -> S64541 "Deadpool (2008)"; S102758 "Deadpool #900 (2009)"; S102757 "Deadpool #1000 (2010)"; S102760 "Deadpool by Kelly Thompson (2023)"	run=-	P-004.jsonl	kept
S5903	moved out -> S102772 "Dune: House Harkonnen (2023)"	run=-	P-004.jsonl	kept
S8093	moved out -> S102781 "Grimm Tales of Terror 2016 Holiday Special (2016)"; S102782 "Grimm Tales of Terror 2018 Halloween Special (2018)"; S102783 "Grimm Tales of Terror Special Edition (2017)"	run=-	P-004.jsonl	kept
S9318	moved out -> S102796 "Impaler v2 (2008)"	run=-	P-004.jsonl	kept
S10349	moved out -> S102810 "Killbox: Chicago (2017)"	run=-	P-004.jsonl	kept
S13894	moved out -> S102835 "Plastic (2017)"	run=-	P-004.jsonl	kept
S14894	moved out -> S99605 "S.H.I.E.L.D v1 (2010)"; S102842 "S.H.I.E.L.D. by Steranko: The Complete Collection (2013)"; S102841 "S.H.I.E.L.D. by Lee & Kirby: The Complete Collection (2015)"	run=-	P-004.jsonl	kept	pending_join=14895
S15754	moved out -> S102852 "Skyward (2013)"	run=-	P-004.jsonl	kept
S16053	moved out -> S16050 "Spider-Gwen - The Ghost-Spider"	run=-	P-004.jsonl	kept
S16391	moved out -> S102855 "Star Trek III: The Search for Spock (1984)"; S102856 "Star Trek IV: The Voyage Home (1986)"; S102857 "Star Trek V: The Final Frontier (1989)"; S102858 "Star Trek VI: The Undiscovered Country (1991)"; S102854 "Star Trek #400 (2022)"	run=-	P-004.jsonl	kept
S16693	moved out -> S65741 "Star Wars: Doctor Aphra (2016)"	run=-	P-004.jsonl	kept
S19120	moved out -> S68210 "The Michael Moorcock Library - The Chronicles of Corum"; S19116 "The Michael Moocock Library (2015) v15 - Michael Moorcock's Multiverse, Volume 1"; S102867 "The Michael Moorcock Library: Elric - The Eternal Champion Collection (2021)"	run=-	P-004.jsonl	kept
S20597	moved out -> S102868 "Ultimate Black Panther (2024)"	run=-	P-004.jsonl	kept
S22785	moved out -> S102884 "Zero (1991)"	run=-	P-004.jsonl	kept
S23592	moved out -> S102809 "Karl the Viking (2022)"	run=-	P-004.jsonl	kept
S24281	moved out -> S102724 "Age of X-Man: Apocalypse and the X-Tracts (2019)"; S102725 "Age of X-Man: NextGen (2019)"; S102726 "Age of X-Man: Prisoner X (2019)"; S102727 "Age of X-Man: The Amazing Nightcrawler (2019)"; S102728 "Age of X-Man: X-Tremists (2019)"	run=-	P-004.jsonl	kept
S64600	moved out -> S5749 "Doom 2099"	run=-	P-004.jsonl	kept
S66039	moved out -> S94684 "Punisher v11 (2016)"	run=-	P-004.jsonl	kept
S66205	moved out -> S20625 "Ultimate Vision"	run=-	P-004.jsonl	kept
S945	moved out -> S102864 "The Complete American Gods (2023)"	run=-	P-004.jsonl	kept
S1360	moved out -> S102730 "Ashes (2023)"	run=-	P-004.jsonl	kept
S3569	moved out -> S102743 "Captain Midnight Archives (2013)"	run=-	P-004.jsonl	kept
