ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
20842,Army Of Darkness Ash In Space,Army of Darkness (2014),1357
117741,Avengers - Infinity,Infinity (2013),1527
31747,Back to the Future: Biff to the Future,Back to the Future: Biff to the Future (2017),1764
30368,Back to the Future Cover Gallery,Back to the Future Cover Gallery (2016),1764
13457,Barb Wire,Barb Wire (1994),1826
62192,Batman - The Adventures Continue Season,Batman: The Adventures Continue Season Two (2021),2015
62193,Batman: The Adventures Continue,Batman: The Adventures Continue Season Three (2023),2015
9821,Betty and Veronica,Betty and Veronica (2016),2496
37972,Bram Stoker's Dracula,Bram Stoker's Dracula by Georges Bess (2023),3139
37949,Brilliant,Brilliant (2022),3171
13107,Buffy - The High School Years,Buffy: The High School Years: Glutton for Punishment (2016),3220
13108,Buffy - The High School Years,Buffy: The High School Years: Parental Parasite (2017),3220
11462,CBLDF Banned Books Week Handbook,CBLDF Banned Books Week Handbook (2015),3296
