ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
26202,Cochlea and Eustachia,Cochlea & Eustachia (2014),4005
47483,Crypt Of Shadows,Crypt of Shadows (2023),4436
99668,Crypt Of Shadows,Crypt of Shadows (2019),4436
83532,Crypt Of Shadows,Crypt of Shadows (2022),4436
91302,Deadpool,Deadpool (2008),5080
91348,Deadpool,Deadpool #900 (2009),5080
91521,Deadpool,Deadpool #1000 (2010),5080
78613,Deadpool,Deadpool by Kelly Thompson (2023),5080
9686,Dune - House Harkonnen,Dune: House Harkonnen (2023),5903
9687,Dune - House Harkonnen,Dune: House Harkonnen (2023),5903
9688,Dune - House Harkonnen,Dune: House Harkonnen (2023),5903
116122,Grimm Tales Of Terror,Grimm Tales of Terror 2016 Holiday Special (2016),8093
116123,Grimm Tales of Terror,Grimm Tales of Terror 2018 Halloween Special (2018),8093
116126,Grimm Tales Of Terror,Grimm Tales of Terror Special Edition (2017),8093
32941,Impaler,Impaler v2 (2008),9318
32942,Impaler,Impaler v2 (2008),9318
32943,Impaler,Impaler v2 (2008),9318
6646,Killbox - Chicago,Killbox: Chicago (2017),10349
6647,Killbox - Chicago,Killbox: Chicago (2017),10349
35833,Plastic - Death and Dolls,Plastic (2017),13894
93213,S.H.I.E.L.D.,S.H.I.E.L.D v1 (2010),14894
93959,S.H.I.E.L.D.,S.H.I.E.L.D. by Steranko: The Complete Collection (2013),14894
93194,S.H.I.E.L.D.,S.H.I.E.L.D. by Lee & Kirby: The Complete Collection (2015),14894
5532,Skyward,Skyward (2013),15754
5533,Skyward,Skyward (2013),15754
48459,Spider-Gwen: Ghost-Spider,Spider-Gwen - The Ghost-Spider,16053
48460,Spider-Gwen: Ghost-Spider,Spider-Gwen - The Ghost-Spider,16053
28703,Star Trek,Star Trek III: The Search for Spock (1984),16391
28704,Star Trek,Star Trek IV: The Voyage Home (1986),16391
28705,Star Trek,Star Trek V: The Final Frontier (1989),16391
28706,Star Trek,Star Trek VI: The Undiscovered Country (1991),16391
31530,Star Trek,Star Trek #400 (2022),16391
103801,Star Wars: Doctor Aphra (2020),Star Wars: Doctor Aphra (2016),16693
103802,Star Wars: Doctor Aphra (2020),Star Wars: Doctor Aphra (2016),16693
110594,The Michael Moorcock Library: Chronicles of Corum,The Michael Moorcock Library - The Chronicles of Corum,19120
110595,The Michael Moorcock Library: The Chronicles of Corum,The Michael Moorcock Library - The Chronicles of Corum,19120
110596,"The Michael Moorcock Library v16 - Michael Moorcock's Multiverse, v2","The Michael Moocock Library (2015) v15 - Michael Moorcock's Multiverse, Volume 1",19120
110363,The Michael Moorcock Library: Elric - The Eternal Champion,The Michael Moorcock Library: Elric - The Eternal Champion Collection (2021),19120
48624,Ultimate Black Panther,Ultimate Black Panther (2024),20597
48640,Ultimate Black Panther,Ultimate Black Panther (2024),20597
40494,Zero,Zero (1991),22785
40495,Zero,Zero (1991),22785
4497,Karl the Viking,Karl the Viking (2022),23592
4498,Karl the Viking,Karl the Viking (2022),23592
118384,Age of X-Man,Age of X-Man: Apocalypse and the X-Tracts (2019),24281
118385,Age of X-Man,Age of X-Man: NextGen (2019),24281
118386,Age of X-Man,Age of X-Man: Prisoner X (2019),24281
118387,Age of X-Man,Age of X-Man: The Amazing Nightcrawler (2019),24281
118389,Age of X-Man,Age of X-Man: X-Tremists (2019),24281
52063,Doom (2000),Doom 2099,64600
52064,Doom (2000),Doom 2099,64600
52065,Doom (2000),Doom 2099,64600
82510,The Punisher (2018),Punisher v11 (2016),66039
82511,The Punisher: War Machine,Punisher v11 (2016),66039
82512,The Punisher: War Machine,Punisher v11 (2016),66039
116733,Vision (2016),Ultimate Vision,66205
116734,Vision (2016),Ultimate Vision,66205
116735,Vision (2016),Ultimate Vision,66205
116736,Vision (2016),Ultimate Vision,66205
116737,Vision (2016),Ultimate Vision,66205
13984,Complete American Gods,The Complete American Gods (2023),945
110668,"Ashes, Ashes",Ashes (2023),1360
13733,Captain Midnight Archives - Battles the Nazis,Captain Midnight Archives (2013),3569
105504,Deadworld,Deadworld: Frozen Over (2007),5177
105503,Deadworld,Deadworld: Chronicles (2008),5177
105505,Deadworld,Deadworld: Requiem for the World (2005),5177
105506,Deadworld,Deadworld: Slaughterhouse (2008),5177
105507,Deadworld,Deadworld: The Last Siesta (2011),5177
105509,Deadworld,Voices from the Deadworld (2012),5177
79185,Giant-Size Fantastic Four,Giant-Size Fantastic Four (1974),7523
79186,Giant-Size Fantastic Four,Giant-Size Fantastic Four (1974),7523
79187,Giant-Size Fantastic Four,Giant-Size Fantastic Four (1974),7523
16971,Gotham Knights,Batman: Gotham Knights,7820
16978,Gotham Knights,Batman: Gotham Knights,7820
16984,Gotham Knights,Batman: Gotham Knights,7820
16989,Gotham Knights,Batman: Gotham Knights,7820
16996,Gotham Knights,Batman: Gotham Knights,7820
17004,Gotham Knights,Batman: Gotham Knights,7820
110393,Gun Honey,Gun Honey (2021),8190
110394,Gun Honey,Gun Honey: Blood for Blood (2022),8190
110400,Heat Seeker - Combustion - A Gun Honey Series,Heat Seeker: Combustion (2024),8190
9777,Jim Henson's Fraggle Rock,Fraggle Rock v2 (2011),9853
9778,Jim Henson's Fraggle Rock,Fraggle Rock v2 (2011),9853
9779,Jim Henson's Fraggle Rock,Fraggle Rock v2 (2011),9853
45285,Seeds of Anxiety,Seeds of Anxiety (2004),15318
45286,Seeds of Anxiety,Seeds of Anxiety (2004),15318
45287,Seeds of Anxiety,Seeds of Anxiety (2004),15318
