# X-038 — item pass over Oh My Goddess! / Oishinbo / Ojojojo / One-Punch Man / Orb / Orient / Our Precious
# Conversations / PTSD Radio / Pandora in the Crimson Shell - Ghost Urn / Parasyte (mono + Full Color) / Please
# Tell Me! Galko-chan / Plunderer / Pokemon Adventures.
# Same GCD-reused-stamp shape as X-037 throughout: Oh My Goddess!, Our Precious Conversations, Parasyte Full
# Color Collection, Pandora Ghost Urn, Please Tell Me! Galko-chan, Plunderer and Pokemon Adventures all show the
# per-file CV pick matching the header exactly while the per-file GCD pick repeats v01's issue id (or a wrong
# series entirely) across the whole shelf — header pool by ordinal used for GCD in every case. Parasyte (mono)
# and One-Punch Man show the GCD stamp JUMPING mid-shelf to a second (One-Punch Man: a third) wrong series,
# confirming the brief's "can jump several times" note generalises beyond My Hero Academia/Berserk. PTSD Radio
# and Ojojojo are omnibus-style GCD rows: one GCD issue id covers TWO of our volumes (GCD count undershoots CV's
# count) so the same gcd id is shared by both books in the pair, capped at 0.9. Orb is a true 2-in-1 omnibus
# where our two books map directly onto the header's own combined "#1-2"/"#3-4" rows.

I 42363 cv=288312 gcd=740871 0.95 | header pool #1: CV 27627#1=288312, GCD 46087#1=740871 (196pp isbn 1-59307-387-9); per-file link cv168881/23294 is a foreign-twin stamp, rejected
I 42398 cv=288280 gcd=892425 0.95 | header pool #36: CV 27627#36=288280, GCD 46087#36=892425 (164pp isbn 978-1-59582-509-4); per-file gcd stamp rejected
I 42399 cv=288281 gcd=892426 0.95 | header pool #37: CV 27627#37=288281, GCD 46087#37=892426 (156pp isbn 9781595825810); per-file gcd stamp rejected
I 42400 cv=288282 gcd=892427 0.95 | header pool #38: CV 27627#38=288282, GCD 46087#38=892427 (156pp isbn 9781595826602); per-file gcd stamp rejected
I 42401 cv=291163 gcd=892428 0.95 | header pool #39: CV 27627#39=291163, GCD 46087#39=892428 (148pp isbn 9781595827111); per-file gcd stamp rejected
I 42402 cv=309212 gcd=902717 0.95 | header pool #40: CV 27627#40=309212, GCD 46087#40=902717 (172pp isbn 978-1-59582-795-1); per-file gcd stamp rejected
I 42403 cv=331863 gcd=940700 0.95 | header pool #41: CV 27627#41=331863, GCD 46087#41=940700 (isbn 978-1-59582-870-5); per-file gcd stamp rejected
I 42404 cv=355817 gcd=992137 0.95 | header pool #42: CV 27627#42=355817, GCD 46087#42=992137 (172pp isbn 978-1-59582-891-0); per-file gcd stamp rejected
I 42405 cv=373287 gcd=1039483 0.95 | header pool #43: CV 27627#43=373287, GCD 46087#43=1039483 (isbn 978-1-59582-892-7); per-file gcd stamp rejected
I 42406 cv=396411 gcd=1100194 0.95 | header pool #44: CV 27627#44=396411, GCD 46087#44=1100194 (isbn 978-1-61655-082-0); per-file gcd stamp rejected
I 42407 cv=433824 gcd=1161330 0.95 | header pool #45: CV 27627#45=433824, GCD 46087#45=1161330 (188pp isbn 978-1-61655-131-5); per-file gcd stamp rejected
I 42408 cv=461705 gcd=1246361 0.95 | header pool #46: CV 27627#46=461705, GCD 46087#46=1246361 (isbn 978-1-61655-298-5); per-file gcd stamp rejected
I 42409 cv=482661 gcd=1331580 0.95 | header pool #47: CV 27627#47=482661, GCD 46087#47=1331580 (164pp isbn 978-1-61655-433-0); per-file gcd stamp rejected
I 42410 cv=501585 gcd=1466827 0.95 | header pool #48: CV 27627#48=501585, GCD 46087#48=1466827 (172pp isbn 978-1616558550); per-file gcd stamp rejected

I 43744 cv=183502 gcd=629447 0.95 | per-file cv matches header #1 (183502); GCD header #1=629447 titled "Japanese Cuisine" (281pp isbn 978-1-4215-2139-8), matches our subtitle exactly
I 43745 cv=183503 gcd=728703 0.95 | per-file cv matches header #2 (183503); GCD header #2=728703 titled "Sake" (280pp isbn 978-1-4215-2140-4), matches our subtitle exactly
I 43746 cv=183504 gcd=754157 0.95 | per-file cv matches header #3 (183504); GCD header #3=754157 titled "Ramen & Gyoza" (272pp isbn 978-1-4215-2141-1), matches our subtitle
I 43747 cv=183505 gcd=754163 0.95 | per-file cv matches header #4 (183505); GCD header #4=754163 titled "Fish, Sushi & Sashimi" (280pp isbn 978-1-4215-2142-8), matches
I 43748 cv=183506 gcd=754158 0.95 | per-file cv matches header #5 (183506); GCD header #5=754158 titled "Vegetables" (272pp isbn 978-1-4215-2143-5), matches our subtitle
I 43749 cv=183743 gcd=754159 0.95 | per-file cv matches header #6 (183743); GCD header #6=754159 titled "The Joy of Rice" (272pp isbn 978-1-4215-2144-2), matches
I 43750 cv=193618 gcd=1935823 0.95 | per-file cv matches header #7 (193618); GCD header #7=1935823 titled "Izakaya: Pub Food" (isbn 978-1-4215-2145-9), matches our subtitle

I 45145 cv=695520 gcd=1889836 0.9 | header pool #1: CV 116028#1=695520 (per-file cv696033/116182 is a foreign-twin, rejected); GCD 136568's row 1889836 covers issues #1-2 as one twin row
I 45146 cv=709063 gcd=1889836 0.9 | header pool #2: CV 116028#2=709063 (per-file cv696034/116182 is the same foreign-twin, rejected); GCD row 1889836 covers #1-2, shared with v01

I 41927 cv=446055 gcd=1538152 0.95 | header pool #1: CV 71856#1=446055, GCD 97438#1=1538152 (212pp isbn 978-1-4215-8564-2); per-file cv is blank/foreign-twin (151777), gcd matches by coincidence
I 41928 cv=450618 gcd=1538153 0.95 | header pool #2: CV 71856#2=450618, GCD 97438#2=1538153 (212pp isbn 978-1-4215-8565-9); per-file gcd (1538152) is v01's id reused as a stamp
I 41929 cv=456626 gcd=1538154 0.95 | header pool #3: CV 71856#3=456626, GCD 97438#3=1538154 (220pp isbn 978-1-4215-6461-6); per-file gcd is the same v01 stamp, rejected
I 41930 cv=462962 gcd=1538155 0.95 | header pool #4: CV 71856#4=462962, GCD 97438#4=1538155 (220pp isbn 978-1-4215-6920-8); per-file gcd is the same v01 stamp, rejected
I 41931 cv=470530 gcd=1538156 0.95 | header pool #5: CV 71856#5=470530, GCD 97438#5=1538156 (220pp isbn 978-1-4215-6954-3); per-file gcd is the same v01 stamp, rejected
I 41932 cv=481667 gcd=1571656 0.95 | header pool #6: CV 71856#6=481667, GCD 97438#6=1571656 (220pp isbn 978-1-4215-8527-7); per-file gcd is the same v01 stamp, rejected
I 41933 cv=489197 gcd=1594372 0.95 | header pool #7: CV 71856#7=489197, GCD 97438#7=1594372 (220pp isbn 978-1-4215-8528-4); per-file gcd is the same v01 stamp, rejected
I 41934 cv=502038 gcd=1621316 0.95 | header pool #8: CV 71856#8=502038, GCD 97438#8=1621316 (204pp isbn 978-1-4215-8656-4); per-file gcd is the same v01 stamp, rejected
I 41935 cv=525874 gcd=1639608 0.95 | header pool #9: CV 71856#9=525874, GCD 97438#9=1639608 (220pp isbn 978-1-4215-8657-1); per-file gcd jumps to a SECOND wrong stamp (2613863/209308) here
I 41936 cv=558302 gcd=1663889 0.95 | header pool #10: CV 71856#10=558302, GCD 97438#10=1663889 (220pp isbn 978-1-4215-9015-8); per-file gcd is the same second stamp, rejected
I 41937 cv=578219 gcd=1735484 0.95 | header pool #11: CV 71856#11=578219, GCD 97438#11=1735484 (220pp isbn 978-1-4215-9226-8); per-file gcd is the same second stamp, rejected
I 41938 cv=609158 gcd=1735485 0.95 | header pool #12: CV 71856#12=609158, GCD 97438#12=1735485 (220pp isbn 978-1-4215-9620-4); per-file gcd is the same second stamp, rejected
I 41939 cv=655454 gcd=1789301 0.95 | header pool #13: CV 71856#13=655454, GCD 97438#13=1789301 (220pp isbn 978-1-4215-9806-2); per-file gcd is the same second stamp, rejected
I 41940 cv=669807 gcd=1822840 0.95 | header pool #14: CV 71856#14=669807, GCD 97438#14=1822840 (220pp isbn 978-1-9747-0043-1); per-file gcd is the same second stamp, rejected
I 41941 cv=696239 gcd=1889841 0.95 | header pool #15: CV 71856#15=696239, GCD 97438#15=1889841 (220pp isbn 978-1-9747-0223-7); per-file gcd is the same second stamp, rejected
I 41942 cv=707992 gcd=1961174 0.95 | header pool #16: CV 71856#16=707992, GCD 97438#16=1961174 (220pp isbn 978-1-9747-0461-3); per-file gcd is the same second stamp, rejected
I 41943 cv=715096 gcd=2006294 0.95 | header pool #17: CV 71856#17=715096, GCD 97438#17=2006294 (220pp isbn 978-1-9747-0745-4); per-file gcd is the same second stamp, rejected
I 41944 cv=729336 gcd=2045503 0.95 | header pool #18: CV 71856#18=729336, GCD 97438#18=2045503 (204pp isbn 978-1-9747-0946-5); per-file gcd is the same second stamp, rejected
I 41945 cv=738953 gcd=2078645 0.95 | header pool #19: CV 71856#19=738953, GCD 97438#19=2078645 (236pp isbn 978-1-9747-1170-3); per-file gcd jumps to a THIRD wrong stamp (2614043/209633) here
I 41946 cv=776399 gcd=2125148 0.95 | header pool #20: CV 71856#20=776399, GCD 97438#20=2125148 (212pp isbn 978-1-9747-1474-2); per-file gcd is the same third stamp, rejected
I 41947 cv=805339 gcd=2151316 0.95 | header pool #21: CV 71856#21=805339, GCD 97438#21=2151316 (244pp isbn 978-1-9747-1764-4); per-file gcd is the same third stamp, rejected
I 41948 cv=856550 gcd=2229460 0.95 | header pool #22: CV 71856#22=856550, GCD 97438#22=2229460 (212pp isbn 978-1-9747-2290-7); per-file gcd is the same third stamp, rejected
I 41949 cv=888383 gcd=2266664 0.95 | header pool #23: CV 71856#23=888383, GCD 97438#23=2266664 (228pp isbn 978-1-9747-2512-0); per-file gcd is the same third stamp, rejected
I 41950 cv=953531 gcd=2447503 0.95 | header pool #24: CV 71856#24=953531, GCD 97438#24=2447503 (212pp isbn 978-1-9747-3440-5); per-file gcd is the same third stamp, rejected
I 41951 cv=986734 gcd=2527451 0.95 | header pool #25: CV 71856#25=986734, GCD 97438#25=2527451 (196pp isbn 978-1-9747-3666-9); per-file gcd is the same third stamp, rejected
I 41952 cv=1014885 gcd=2569357 0.95 | header pool #26: CV 71856#26=1014885, GCD 97438#26=2569357 (196pp isbn 978-1-9747-4048-2); per-file gcd is the same third stamp, rejected
I 41953 cv=1040872 gcd=2600089 0.95 | header pool #27: CV 71856#27=1040872, GCD 97438#27=2600089 (196pp isbn 978-1-9747-4294-3); per-file gcd is the same third stamp, rejected
I 41954 cv=1056171 gcd=2633243 0.95 | header pool #28: CV 71856#28=1056171, GCD 97438#28=2633243 (212pp isbn 978-1-9747-4565-4); per-file gcd is the same third stamp, rejected
I 41955 cv=1076789 gcd=2673950 0.95 | header pool #29: CV 71856#29=1076789, GCD 97438#29=2673950 (196pp isbn 978-1-9747-4887-7); per-file gcd is the same third stamp, rejected

I 43758 cv=1032421 gcd=2598546 0.95 | true 2-in-1 omnibus: CV 155023's own combined row #1-2 = 1032421, GCD 207704's own combined row #1-2 = 2598546 (isbn 979-8-88843-262-4); direct match
I 43759 cv=1049190 gcd=2624715 0.95 | true 2-in-1 omnibus: CV 155023's own combined row #3-4 = 1049190, GCD 207704's own combined row #3-4 = 2624715 (isbn 979-8-88843-341-6); direct match

I 45147 cv=745551 gcd=2189903 0.95 | header pool #1: CV 126254#1=745551, GCD 168829#1=2189903 (isbn 9781646511419); per-file links (cv/165311, gcd/159416) are both reused foreign stamps, rejected
I 45148 cv=759154 gcd=2215058 0.95 | header pool #2: CV 126254#2=759154, GCD 168829#2=2215058 (isbn 9781646511617); per-file links are the same reused foreign stamps, rejected
I 45149 cv=767670 gcd=2237590 0.95 | header pool #3: CV 126254#3=767670, GCD 168829#3=2237590 (isbn 9781646511624); per-file links are the same reused foreign stamps, rejected
I 45150 cv=776224 gcd=2261639 0.95 | header pool #4: CV 126254#4=776224, GCD 168829#4=2261639 (isbn 9781646512263); per-file links are the same reused foreign stamps, rejected

I 40516 cv=595603 gcd=2219820 0.9 | per-file cv and gcd both match header #1 exactly: CV 101464#1=595603, GCD 172179#1=2219820; direct agreement, no correction needed
I 40517 cv=613599 gcd=2233550 0.9 | per-file cv matches header #2 (613599); GCD header #2=2233550 — per-file gcd (2219820) is v01's id reused as a stamp, rejected for the header
I 40518 cv=712869 gcd=2258396 0.9 | per-file cv matches header #3 (712869); GCD header #3=2258396 — per-file gcd (2219820) is the same v01 stamp reused, rejected for the header

I 43771 cv=634254 gcd=2451813 0.9 | per-file cv matches header #1 (634254); GCD's own count of 3 undershoots our 6 volumes (an Omnibus Vols.1-2 series per the LOCG bridge) so row 2451813 (isbn 9781646516322) covers v01-v02
I 43772 cv=646328 gcd=2451813 0.9 | per-file cv matches header #2 (646328); GCD row 2451813 covers v01-v02 as one omnibus row, shared with v01, per-file gcd stamp (also 2451813) happens to agree here
I 43773 cv=655317 gcd=2528733 0.9 | per-file cv matches header #3 (655317); GCD's second omnibus row 2528733 (isbn 9781646516339) covers v03-v04; per-file gcd (2451813) was v01's stamp, rejected
I 43774 cv=661300 gcd=2528733 0.9 | per-file cv matches header #4 (661300); GCD row 2528733 covers v03-v04, shared with v03; per-file gcd (2451813) was v01's stamp, rejected
I 43775 cv=667234 gcd=2530318 0.9 | per-file cv matches header #5 (667234); GCD's third omnibus row 2530318 (isbn 9781646516520) covers v05-v06; per-file gcd (2451813) was v01's stamp, rejected
I 43776 cv=698331 gcd=2530318 0.9 | per-file cv matches header #6 (698331); GCD row 2530318 covers v05-v06, shared with v05; per-file gcd (2451813) was v01's stamp, rejected

I 45152 cv=494242 gcd=1437140 0.95 | per-file cv and gcd both match header #1 exactly: CV 83117#1=494242, GCD 90764#1=1437140 (isbn 1626921903); direct agreement
I 45153 cv=503473 gcd=1775641 0.95 | per-file cv matches header #2 (503473); GCD header #2=1775641 — per-file gcd (1437140) is v01's id reused as a stamp, rejected for the header
I 45154 cv=510861 gcd=1775642 0.95 | per-file cv matches header #3 (510861); GCD header #3=1775642 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45155 cv=525875 gcd=1775643 0.95 | per-file cv matches header #4 (525875); GCD header #4=1775643 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45156 cv=537835 gcd=1775644 0.95 | per-file cv matches header #5 (537835); GCD header #5=1775644 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45157 cv=569576 gcd=1775645 0.95 | per-file cv matches header #6 (569576); GCD header #6=1775645 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45158 cv=590737 gcd=1775646 0.95 | per-file cv matches header #7 (590737); GCD header #7=1775646 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45159 cv=615898 gcd=1775647 0.95 | per-file cv matches header #8 (615898); GCD header #8=1775647 — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45160 cv=649686 gcd=1775648 0.95 | per-file cv matches header #9 (649686); GCD header #9=1775648 (isbn 9781626925946) — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45161 cv=666712 gcd=1801003 0.95 | per-file cv matches header #10 (666712); GCD header #10=1801003 (isbn 978-1-626927-26-1) — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45162 cv=701168 gcd=1925904 0.95 | per-file cv matches header #11 (701168); GCD header #11=1925904 (isbn 978-1-626928-54-1) — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45163 cv=723631 gcd=2028071 0.95 | per-file cv matches header #12 (723631); GCD header #12=2028071 (isbn 978-1-642751-22-2) — per-file gcd (1437140) is the same v01 stamp reused, rejected
I 45164 cv=809798 gcd=2158957 0.95 | per-file cv matches header #13 (809798); GCD header #13=2158957 (isbn 978-1-64505-456-6) — per-file gcd (1437140) is the same v01 stamp reused, rejected

I 46411 cv=507098 gcd=1893368 0.95 | header pool #1: CV 86327#1=507098, GCD 137568#1=1893368; per-file cv (1131499/166787) is a foreign-twin, per-file gcd (2001055/149162) is a reused wrong-series stamp
I 46412 cv=507648 gcd=1893369 0.95 | header pool #2: CV 86327#2=507648, GCD 137568#2=1893369; per-file links are the same foreign-twin and wrong-series stamps as v01, rejected
I 46413 cv=508280 gcd=1893370 0.95 | header pool #3: CV 86327#3=508280, GCD 137568#3=1893370; per-file links are the same foreign-twin and wrong-series stamps, rejected
I 46414 cv=508759 gcd=1893371 0.95 | header pool #4: CV 86327#4=508759, GCD 137568#4=1893371; per-file links are the same foreign-twin and wrong-series stamps, rejected
I 46415 cv=509441 gcd=1893372 0.95 | header pool #5: CV 86327#5=509441, GCD 137568#5=1893372; per-file links are the same foreign-twin and wrong-series stamps, rejected
I 46416 cv=510412 gcd=1893373 0.95 | header pool #6: CV 86327#6=510412, GCD 137568#6=1893373; per-file gcd jumps to a SECOND wrong-series stamp (1611214/105142) here, rejected
I 46417 cv=510862 gcd=1893374 0.95 | header pool #7: CV 86327#7=510862, GCD 137568#7=1893374; per-file gcd is the same second wrong-series stamp, rejected for the header pool
I 46418 cv=511424 gcd=1893375 0.95 | header pool #8: CV 86327#8=511424, GCD 137568#8=1893375; per-file gcd is the same second wrong-series stamp, rejected for the header pool

I 46403 cv=958404 gcd=2495485 0.95 | per-file cv and gcd both match header #1 exactly: CV 146664#1=958404, GCD 196861#1=2495485; direct agreement, no correction needed
I 46404 cv=972449 gcd=2495486 0.95 | per-file cv matches header #2 (972449); GCD header #2=2495486 — per-file gcd (2495485) is v01's id reused as a stamp, rejected for the header
I 46405 cv=1041107 gcd=2565697 0.95 | per-file cv matches header #3 (1041107); GCD header #3=2565697 (isbn 9781646516414) — per-file gcd (2495485) is the same v01 stamp, rejected
I 46406 cv=1041108 gcd=2573582 0.95 | per-file cv matches header #4 (1041108); GCD header #4=2573582 (isbn 9781646516421) — per-file gcd (2495485) is the same v01 stamp, rejected
I 46407 cv=1041109 gcd=2600851 0.95 | per-file cv matches header #5 (1041109); GCD header #5=2600851 (isbn 9781646516438) — per-file gcd (2495485) is the same v01 stamp, rejected
I 46408 cv=1052416 gcd=2625604 0.95 | per-file cv matches header #6 (1052416); GCD header #6=2625604 (isbn 9781646516445) — per-file gcd (2495485) is the same v01 stamp, rejected
I 46409 cv=1064164 gcd=2647791 0.95 | per-file cv matches header #7 (1064164); GCD header #7=2647791 (isbn 9781646516452) — per-file gcd (2495485) is the same v01 stamp, rejected
I 46410 cv=1075239 gcd=2670501 0.95 | per-file cv matches header #8 (1075239); GCD header #8=2670501 (isbn 9781646516469) — per-file gcd (2495485) is the same v01 stamp, rejected

I 42124 cv=558906 gcd=1746184 0.95 | per-file cv and gcd both match header #1 exactly: CV 95804#1=558906, GCD 117929#1=1746184; direct agreement, no correction needed
I 42125 cv=580677 gcd=1746185 0.95 | per-file cv matches header #2 (580677); GCD header #2=1746185 — per-file gcd (1746184) is v01's id reused as a stamp, rejected for the header
I 42126 cv=599807 gcd=1746186 0.95 | per-file cv matches header #3 (599807); GCD header #3=1746186 — per-file gcd (1746184) is the same v01 stamp reused, rejected
I 42127 cv=632668 gcd=1746187 0.95 | per-file cv matches header #4 (632668); GCD header #4=1746187 (isbn 9781626925571) — per-file gcd (1746184) is the same v01 stamp reused, rejected

I 45169 cv=703816 gcd=1939387 0.95 | per-file cv and gcd both match header #1 exactly: CV 117726#1=703816, GCD 142550#1=1939387 (isbn 9781975383466); direct agreement
I 45170 cv=717338 gcd=2012212 0.95 | per-file cv matches header #2 (717338); GCD header #2=2012212 (isbn 9781975383497) — per-file gcd (1939387) is v01's id reused as a stamp
I 45171 cv=731118 gcd=2048504 0.95 | per-file cv matches header #3 (731118); GCD header #3=2048504 (isbn 9781975383527) — per-file gcd (1939387) is the same v01 stamp reused
I 45172 cv=751069 gcd=2105541 0.95 | per-file cv matches header #4 (751069); GCD header #4=2105541 (isbn 9781975383558) — per-file gcd (1939387) is the same v01 stamp reused
I 45173 cv=802739 gcd=2149549 0.95 | per-file cv matches header #5 (802739); GCD header #5=2149549 (isbn 9781975314125) — per-file gcd (1939387) is the same v01 stamp reused
I 45174 cv=821244 gcd=2174959 0.95 | per-file cv matches header #6 (821244); GCD header #6=2174959 (isbn 9781975314156) — per-file gcd (1939387) is the same v01 stamp reused
I 45175 cv=844542 gcd=2218422 0.95 | per-file cv matches header #7 (844542); GCD header #7=2218422 (isbn 9781975315863) — per-file gcd (1939387) is the same v01 stamp reused
I 45176 cv=888393 gcd=2266477 0.95 | per-file cv matches header #8 (888393); GCD header #8=2266477 (isbn 9781975335649) — per-file gcd (1939387) is the same v01 stamp reused
I 45177 cv=920022 gcd=2396805 0.95 | per-file cv matches header #9 (920022); GCD header #9=2396805 (isbn 9781975340865) — per-file gcd (1939387) is the same v01 stamp reused

I 40962 cv=185588 gcd=731840 0.95 | per-file cv matches header #1 (185588); GCD header #1=731840 (isbn 9781421530543); per-file gcd (2027887/151378) is a reused wrong-series stamp, rejected
I 40963 cv=185589 gcd=731841 0.95 | per-file cv matches header #2 (185589); GCD header #2=731841 (isbn 9781421530550); per-file gcd is the same wrong-series stamp, rejected for the header
I 40964 cv=185590 gcd=731842 0.95 | per-file cv matches header #3 (185590); GCD header #3=731842 (isbn 9781421530567); per-file gcd is the same wrong-series stamp, rejected for the header
I 40965 cv=186035 gcd=731843 0.95 | per-file cv matches header #4 (186035); GCD header #4=731843 (isbn 9781421530574); per-file gcd is the same wrong-series stamp, rejected for the header
I 40966 cv=195528 gcd=731844 0.95 | per-file cv matches header #5 (195528); GCD header #5=731844 (isbn 9781421530581); per-file gcd is the same wrong-series stamp, rejected for the header
